transaction_id,timestamp,date,month,hour,day_of_week,customer_name,age_group,gender,occupation,phone_number,city,township,platform,device_type,transaction_type,amount_mmk,fee_mmk,net_amount_mmk,status,description
TXN-GKCW-78789464,6/24/2024 18:53,6/24/2024,2024-06,18,Monday,Min Aye,35-44,Female,Private Sector Employee,9962695826,Myitkyina,Myitkyina Township,Wave Money,Feature Phone,Mobile Top-up,2500,0,2500,Completed,Atom (Telenor) top-up 1000 MMK
TXN-FRQM-93137267,1/3/2024 9:03,1/3/2024,2024-01,9,Wednesday,Thu Zin,35-44,Male,Private Sector Employee,994346823,Naypyitaw,Ottarathiri,AYAPay,Android,Mobile Top-up,8000,0,8000,Completed,Ooredoo top-up 2000 MMK
TXN-PFMH-10501130,4/16/2024 21:47,4/16/2024,2024-04,21,Tuesday,Shwe Aye,25-34,Female,Government Employee,9458311395,Mandalay,Amarapura,CB Pay,Android,Merchant Payment,24000,0,24000,Completed,Purchase at MAB Bank
TXN-RAMS-40635417,9/21/2024 14:42,9/21/2024,2024-09,14,Saturday,Myat Shwe,18-24,Female,Private Sector Employee,9977620534,Yangon,Insein,CB Pay,Android,P2P Transfer,144500,0,144500,Completed,Personal transfer
TXN-BCZK-58974341,12/8/2024 2:14,12/8/2024,2024-12,2,Sunday,Aung Nyi,35-44,Female,Business Owner,9766029914,Mandalay,Maha Aungmye,OK Dollar,Android,P2P Transfer,92000,500,91500,Completed,Money sent to family
TXN-XTDY-62143308,7/28/2024 9:12,7/28/2024,2024-07,9,Sunday,Thura Aung,45-54,Male,Business Owner,987032119,Yangon,Bahan,KBZPay,Feature Phone,P2P Transfer,500000,0,500000,Completed,Personal transfer
TXN-FZGA-62416833,5/25/2024 10:57,5/25/2024,2024-05,10,Saturday,Nyein Khaing,25-34,Male,Trader / Merchant,9259502648,Yangon,Kamayut,CB Pay,Android,P2P Transfer,500000,500,499500,Completed,Rent payment
TXN-KCXN-70206537,11/12/2024 21:34,11/12/2024,2024-11,21,Tuesday,Ko Thant,18-24,Male,Government Employee,9251798213,Bago,Tanatpin,OK Dollar,iOS,P2P Transfer,208000,0,208000,Completed,Money sent to family
TXN-VZTU-50986529,10/11/2024 20:00,10/11/2024,2024-10,20,Friday,Htet Nyi,35-44,Male,Government Employee,9319707986,Taunggyi,Lawksawk,OK Dollar,Feature Phone,Bill Payment,160000,0,160000,Completed,Pay Electricity (YESC)
TXN-SHGL-38652174,8/25/2024 17:24,8/25/2024,2024-08,17,Sunday,Thida Nyi,18-24,Female,Government Employee,9315521650,Yangon,Hlaing,KBZPay,Feature Phone,Merchant Payment,56000,0,56000,Completed,Purchase at KFC Myanmar
TXN-FFNN-64606233,9/9/2024 21:34,9/9/2024,2024-09,21,Monday,Min Kyaw,25-34,Female,Student,978984369,Yangon,Dagon,Wave Money,Feature Phone,Mobile Top-up,2000,0,2000,Completed,Ooredoo top-up 3000 MMK
TXN-FOLZ-17543464,3/26/2024 15:24,3/26/2024,2024-03,15,Tuesday,Ma Wai,25-34,Female,Trader / Merchant,9339598811,Mandalay,Patheingyi,KBZPay,Android,P2P Transfer,55000,0,55000,Completed,Rent payment
TXN-ZSQP-43858235,7/29/2024 19:02,7/29/2024,2024-07,19,Monday,Thu Khaing,18-24,Female,Business Owner,9451917798,Mandalay,Patheingyi,KBZPay,Feature Phone,Bill Payment,63500,0,63500,Completed,Pay Cable TV
TXN-VHCQ-43396816,11/7/2024 10:59,11/7/2024,2024-11,10,Thursday,Aye Khaing,25-34,Male,Private Sector Employee,9315040566,Mawlamyine,Kyaikmaraw,KBZPay,Android,Merchant Payment,62000,0,62000,Completed,Purchase at Ooredoo Myanmar
TXN-VWKB-90192148,1/30/2024 13:11,1/30/2024,2024-01,13,Tuesday,Nge Myint,18-24,Male,Freelancer,9332328946,Mandalay,Amarapura,Wave Money,Android,Merchant Payment,64500,0,64500,Failed,Purchase at Cathay Life Insurance
TXN-QAFK-07859422,5/13/2024 12:26,5/13/2024,2024-05,12,Monday,Daw Maung,25-34,Female,Private Sector Employee,9259269335,Mandalay,Maha Aungmye,AYAPay,Android,Bill Payment,160000,0,160000,Completed,Pay Insurance Premium
TXN-TPHT-71943221,1/18/2024 19:21,1/18/2024,2024-01,19,Thursday,Thida San,25-34,Male,Private Sector Employee,9764430349,Mandalay,Maha Aungmye,AYAPay,Android,P2P Transfer,140500,0,140500,Completed,Personal transfer
TXN-LHWG-28413083,3/27/2024 21:20,3/27/2024,2024-03,21,Wednesday,Phyo Win,18-24,Male,Private Sector Employee,985471553,Mandalay,Maha Aungmye,AYAPay,Android,P2P Transfer,78500,0,78500,Completed,Payment for goods
TXN-DJVQ-68294652,1/3/2024 11:54,1/3/2024,2024-01,11,Wednesday,Pyae San,18-24,Female,Freelancer,9331052769,Yangon,Dagon,OK Dollar,iOS,Bill Payment,192500,0,192500,Completed,Pay Insurance Premium
TXN-YFTF-14560483,5/3/2024 18:17,5/3/2024,2024-05,18,Friday,Yee Shwe,25-34,Male,Government Employee,9428660598,Mandalay,Patheingyi,AYAPay,Feature Phone,Bill Payment,57500,0,57500,Completed,Pay Government Fee
TXN-OTZP-48823627,5/15/2024 18:56,5/15/2024,2024-05,18,Wednesday,Daw Lin,25-34,Male,Freelancer,9984282491,Mandalay,Maha Aungmye,CB Pay,Android,Cash Out,217000,2000,215000,Completed,Cash withdrawal at agent
TXN-NVCG-35744870,7/10/2024 17:39,7/10/2024,2024-07,17,Wednesday,Mg Aye,45-54,Female,Government Employee,9425130557,Myitkyina,Myitkyina Township,Wave Money,Feature Phone,P2P Transfer,34000,0,34000,Completed,Rent payment
TXN-DGDH-21459134,9/15/2024 6:16,9/15/2024,2024-09,6,Sunday,Min Zaw,55+,Female,Farmer,9497746202,Dawei,Yebyu,KBZPay,Android,Bill Payment,26000,0,26000,Completed,Pay Internet (Fiber)
TXN-RXVI-78543521,5/27/2024 18:29,5/27/2024,2024-05,18,Monday,Thura Nge,18-24,Male,Government Employee,954910601,Yangon,Bahan,KBZPay,iOS,Bill Payment,95000,0,95000,Completed,Pay Insurance Premium
TXN-BGCP-26931528,5/23/2024 10:45,5/23/2024,2024-05,10,Thursday,Nyein Aung,25-34,Male,Student,9448472629,Yangon,Bahan,KBZPay,Android,Cash Out,134000,1500,132500,Completed,Cash withdrawal at agent
TXN-PQJN-99210739,8/27/2024 18:19,8/27/2024,2024-08,18,Tuesday,Htet Naing,25-34,Male,Business Owner,9269920522,Yangon,Insein,OK Dollar,Android,P2P Transfer,180500,0,180500,Failed,Personal transfer
TXN-KFLW-13282619,3/31/2024 13:16,3/31/2024,2024-03,13,Sunday,Naing Aye,18-24,Female,Student,9319835844,Mandalay,Chanayethazan,KBZPay,Android,Bill Payment,71000,0,71000,Completed,Pay Cable TV
TXN-DGOA-67650709,6/27/2024 23:16,6/27/2024,2024-06,23,Thursday,Phyo Shwe,25-34,Female,Government Employee,9739970292,Taunggyi,Lawksawk,Wave Money,Android,Bill Payment,200000,0,200000,Completed,Pay Insurance Premium
TXN-TQWU-60168359,6/9/2024 19:47,6/9/2024,2024-06,19,Sunday,Wai Maung,25-34,Male,Government Employee,992560832,Yangon,Dagon,Wave Money,Feature Phone,P2P Transfer,174000,0,174000,Completed,Payment for goods
TXN-OZJL-24264541,11/14/2024 21:05,11/14/2024,2024-11,21,Thursday,Ko Thant,25-34,Male,Business Owner,970304436,Bago,Tanatpin,CB Pay,Android,Mobile Top-up,6000,0,6000,Completed,Atom (Telenor) top-up 1000 MMK
TXN-JYFO-88828711,2/3/2024 22:03,2/3/2024,2024-02,22,Saturday,Mg Lin,18-24,Female,Farmer,9440143748,Yangon,Bahan,AYAPay,iOS,P2P Transfer,172500,0,172500,Completed,Payment for goods
TXN-FQUO-48838248,2/19/2024 19:59,2/19/2024,2024-02,19,Monday,Mg Oo,35-44,Male,Government Employee,9736720191,Yangon,Hlaing,KBZPay,iOS,P2P Transfer,36000,0,36000,Completed,Transfer to Shwe Hlaing
TXN-FWNG-99180312,3/5/2024 8:50,3/5/2024,2024-03,8,Tuesday,Shwe Moe,18-24,Female,Student,974936653,Mandalay,Amarapura,AYAPay,Android,Bill Payment,71500,0,71500,Completed,Pay Government Fee
TXN-YBMF-43783541,9/18/2024 13:08,9/18/2024,2024-09,13,Wednesday,Mg Thant,18-24,Male,Government Employee,9422294620,Mandalay,Amarapura,AYAPay,Android,Merchant Payment,42000,0,42000,Completed,Purchase at Grand Hantha Hotel
TXN-BBUS-84468362,2/21/2024 8:27,2/21/2024,2024-02,8,Wednesday,Su Nge,18-24,Male,Farmer,992436585,Mawlamyine,Kyaikmaraw,KBZPay,Android,Bill Payment,117500,0,117500,Completed,Pay Government Fee
TXN-QBVX-53964901,10/29/2024 18:00,10/29/2024,2024-10,18,Tuesday,Htet Zaw,18-24,Male,Government Employee,9989071669,Yangon,Dagon,Wave Money,Android,P2P Transfer,134000,0,134000,Completed,Rent payment
TXN-JLVO-26513583,11/3/2024 20:16,11/3/2024,2024-11,20,Sunday,Kyaw Moe,18-24,Male,Private Sector Employee,9457975649,Yangon,Tamwe,KBZPay,iOS,P2P Transfer,51500,0,51500,Completed,Rent payment
TXN-GPUI-25954484,7/7/2024 15:37,7/7/2024,2024-07,15,Sunday,Zaw Win,25-34,Female,Student,9951030683,Mandalay,Aungmyaythazan,KBZPay,Android,P2P Transfer,500000,0,500000,Completed,Payment for goods
TXN-PTYQ-92894790,4/19/2024 14:04,4/19/2024,2024-04,14,Friday,Zaw Oo,25-34,Female,Government Employee,9420713806,Naypyitaw,Dekkhina,Wave Money,iOS,Bill Payment,179000,0,179000,Completed,Pay Electricity (YESC)
TXN-MHZC-91808766,12/2/2024 12:27,12/2/2024,2024-12,12,Monday,Aung Htun,25-34,Male,Business Owner,9955766947,Yangon,Thingangyun,Wave Money,iOS,P2P Transfer,96000,0,96000,Completed,Money sent to family
TXN-PXFO-96908660,6/26/2024 12:02,6/26/2024,2024-06,12,Wednesday,Thet Oo,18-24,Female,Business Owner,9437000466,Taunggyi,Hopong,KBZPay,Feature Phone,Bill Payment,57500,0,57500,Completed,Pay Government Fee
TXN-BYQX-62195137,7/12/2024 11:41,7/12/2024,2024-07,11,Friday,Nge Moe,25-34,Female,Government Employee,9974905315,Yangon,Tamwe,Wave Money,Feature Phone,Merchant Payment,21500,0,21500,Completed,Purchase at City Express Courier
TXN-BIMY-70947119,3/7/2024 16:42,3/7/2024,2024-03,16,Thursday,Nge Soe,35-44,Female,Private Sector Employee,9964166123,Yangon,Insein,OK Dollar,iOS,Bill Payment,82000,0,82000,Completed,Pay Water (YCDC)
TXN-KMBN-02286192,8/29/2024 18:51,8/29/2024,2024-08,18,Thursday,Nge Lin,45-54,Female,Business Owner,951426203,Mandalay,Maha Aungmye,KBZPay,Android,Bill Payment,39500,0,39500,Completed,Pay Water (YCDC)
TXN-VHTD-01441453,7/2/2024 12:59,7/2/2024,2024-07,12,Tuesday,Zaw San,45-54,Female,Farmer,983599898,Naypyitaw,Pobbathiri,AYAPay,Feature Phone,Cash In,190000,0,190000,Completed,ATM cash in
TXN-GPUV-12815764,10/23/2024 8:26,10/23/2024,2024-10,8,Wednesday,Thet Nge,45-54,Female,Factory Worker,9324822175,Naypyitaw,Zabuthiri,AYAPay,Android,Bill Payment,200000,0,200000,Completed,Pay Internet (Fiber)
TXN-WUWZ-98449654,9/22/2024 18:59,9/22/2024,2024-09,18,Sunday,Ko Naing,45-54,Male,Private Sector Employee,9971496112,Mandalay,Amarapura,KBZPay,iOS,Bill Payment,142500,0,142500,Completed,Pay Water (YCDC)
TXN-GCHF-92750609,2/9/2024 1:23,2/9/2024,2024-02,1,Friday,Mg Win,25-34,Female,Private Sector Employee,994196156,Pathein,Maubin,CB Pay,Android,P2P Transfer,71000,1000,70000,Completed,Personal transfer
TXN-PWAX-46121956,2/25/2024 14:09,2/25/2024,2024-02,14,Sunday,Ko Htay,25-34,Male,Government Employee,9986496683,Mawlamyine,Kyaikmaraw,OK Dollar,Android,Merchant Payment,77000,0,77000,Completed,Purchase at Myanmar Plaza
TXN-AHJE-68671402,12/27/2024 15:38,12/27/2024,2024-12,15,Friday,Nge Shwe,18-24,Female,Private Sector Employee,9962089348,Yangon,Sanchaung,AYAPay,Android,Bill Payment,65500,0,65500,Completed,Pay Cable TV
TXN-FSHV-92829823,7/22/2024 13:49,7/22/2024,2024-07,13,Monday,Aung Min,45-54,Male,Government Employee,999359236,Mandalay,Amarapura,Wave Money,Android,P2P Transfer,70000,0,70000,Completed,Rent payment
TXN-YNJP-80763200,11/23/2024 6:00,11/23/2024,2024-11,6,Saturday,Shwe Hlaing,25-34,Female,Student,9762419165,Pathein,Pathein Township,CB Pay,iOS,Mobile Top-up,6500,0,6500,Completed,Atom (Telenor) top-up 5000 MMK
TXN-WKBD-49987772,8/16/2024 16:55,8/16/2024,2024-08,16,Friday,Min Wai,25-34,Female,Student,978806782,Yangon,Mingaladon,Wave Money,iOS,P2P Transfer,50500,0,50500,Completed,Money sent to family
TXN-VDUI-22822908,2/15/2024 17:43,2/15/2024,2024-02,17,Thursday,Ko Nyi,35-44,Female,Trader / Merchant,9976987486,Mandalay,Patheingyi,AYAPay,Android,Mobile Top-up,5000,0,5000,Completed,MPT top-up 3000 MMK
TXN-KBQV-58102237,2/6/2024 13:23,2/6/2024,2024-02,13,Tuesday,Khin Moe,35-44,Male,Trader / Merchant,9441171603,Yangon,Insein,KBZPay,Android,Merchant Payment,148500,0,148500,Completed,Purchase at Shwe War Myay Market
TXN-HXKO-01841918,4/29/2024 10:00,4/29/2024,2024-04,10,Monday,Su Htun,18-24,Female,Trader / Merchant,9332489420,Mandalay,Amarapura,KBZPay,Android,P2P Transfer,67000,0,67000,Completed,Personal transfer
TXN-DUWQ-59808927,10/12/2024 21:31,10/12/2024,2024-10,21,Saturday,Aye Phyo,45-54,Male,Business Owner,9960974533,Mawlamyine,Mudon,CB Pay,iOS,Merchant Payment,44000,0,44000,Completed,Purchase at Grand Hantha Hotel
TXN-DVQJ-13038481,4/23/2024 13:39,4/23/2024,2024-04,13,Tuesday,Aye Wai,25-34,Male,Trader / Merchant,9989530062,Yangon,Mayangon,Wave Money,iOS,Cash In,120000,0,120000,Completed,ATM cash in
TXN-UMGN-74581617,2/16/2024 15:59,2/16/2024,2024-02,15,Friday,Zaw Naing,18-24,Female,Government Employee,9448488600,Yangon,Hlaing,OK Dollar,Feature Phone,Merchant Payment,77000,0,77000,Completed,Purchase at Total Energies
TXN-MVYF-70057362,5/6/2024 14:55,5/6/2024,2024-05,14,Monday,Nyein Aung,25-34,Female,Government Employee,9327264261,Yangon,Dagon,Wave Money,iOS,P2P Transfer,73500,0,73500,Completed,Money sent to family
TXN-CDUJ-26770226,4/14/2024 19:09,4/14/2024,2024-04,19,Sunday,Phyu Nyi,25-34,Female,Government Employee,9328242183,Bago,Bago Township,CB Pay,Android,Bill Payment,59500,0,59500,Completed,Pay Electricity (YESC)
TXN-HTNM-24813773,11/12/2024 14:43,11/12/2024,2024-11,14,Tuesday,Zaw Oo,55+,Male,Student,9734897917,Taunggyi,Taunggyi Township,AYAPay,Android,Bill Payment,47000,0,47000,Completed,Pay Internet (Fiber)
TXN-PDLH-30236744,11/5/2024 10:28,11/5/2024,2024-11,10,Tuesday,Nyein Zaw,25-34,Male,Business Owner,989630453,Yangon,Kamayut,AYAPay,Android,P2P Transfer,71500,0,71500,Completed,Money sent to family
TXN-BKFM-38103531,8/8/2024 19:50,8/8/2024,2024-08,19,Thursday,Ei Naing,35-44,Male,Business Owner,9338165244,Yangon,Kamayut,AYAPay,iOS,P2P Transfer,43500,0,43500,Completed,Transfer to Pyae Phyo
TXN-NCEF-10262098,1/23/2024 5:40,1/23/2024,2024-01,5,Tuesday,Mg Khaing,35-44,Female,Student,9423912878,Mandalay,Aungmyaythazan,Wave Money,Feature Phone,Bill Payment,76500,0,76500,Completed,Pay Insurance Premium
TXN-UTUM-52140407,3/26/2024 9:09,3/26/2024,2024-03,9,Tuesday,Ma Oo,45-54,Male,Freelancer,9434630198,Yangon,Dagon,KBZPay,Feature Phone,Merchant Payment,74500,0,74500,Completed,Purchase at Pun Hlaing Hospital
TXN-RCMR-53285628,1/24/2024 15:27,1/24/2024,2024-01,15,Wednesday,Ko Nyi,25-34,Male,Freelancer,9973288098,Dawei,Longlon,Wave Money,Android,Cash In,581500,0,581500,Completed,Cash deposit at agent
TXN-JBNI-41780632,8/22/2024 16:48,8/22/2024,2024-08,16,Thursday,Shwe Htun,25-34,Female,Trader / Merchant,9967610814,Yangon,Hlaing,KBZPay,Android,P2P Transfer,66500,0,66500,Completed,Rent payment
TXN-QAMH-85733993,12/10/2024 8:41,12/10/2024,2024-12,8,Tuesday,Pyae Phyo,35-44,Female,Business Owner,9433546951,Yangon,Insein,Wave Money,Android,P2P Transfer,173000,0,173000,Completed,Rent payment
TXN-LLJT-73860745,4/28/2024 21:59,4/28/2024,2024-04,21,Sunday,Thet Naing,25-34,Female,Government Employee,9496641106,Mandalay,Amarapura,Wave Money,Feature Phone,Cash In,560000,0,560000,Completed,Bank transfer in
TXN-BSQO-96895435,3/26/2024 16:33,3/26/2024,2024-03,16,Tuesday,Thu Min,25-34,Female,Government Employee,9963668348,Sittwe,Myebon,KBZPay,Feature Phone,P2P Transfer,155500,0,155500,Completed,Transfer to Nan Myint
TXN-LVLJ-16121889,6/6/2024 13:29,6/6/2024,2024-06,13,Thursday,Zaw Zaw,25-34,Female,Trader / Merchant,9981505962,Taunggyi,Lawksawk,CB Pay,Android,Bill Payment,20500,0,20500,Completed,Pay Electricity (YESC)
TXN-NUZI-36948717,6/27/2024 10:50,6/27/2024,2024-06,10,Thursday,Ei Lin,25-34,Female,Private Sector Employee,9331809521,Pathein,Maubin,KBZPay,Android,Merchant Payment,126000,0,126000,Completed,Purchase at Total Energies
TXN-OCNA-93390740,11/30/2024 16:22,11/30/2024,2024-11,16,Saturday,Ko Mon,45-54,Female,Private Sector Employee,9989626422,Yangon,Mingaladon,OK Dollar,Android,P2P Transfer,275000,1000,274000,Completed,Rent payment
TXN-GENF-01043571,3/3/2024 15:53,3/3/2024,2024-03,15,Sunday,Thet Nge,18-24,Male,Business Owner,959225709,Yangon,Insein,AYAPay,iOS,P2P Transfer,181000,0,181000,Completed,Transfer to Thida Moe
TXN-GFGO-72064809,6/24/2024 13:35,6/24/2024,2024-06,13,Monday,Htet Thant,18-24,Female,Private Sector Employee,9320017882,Yangon,Insein,Wave Money,Android,P2P Transfer,143500,0,143500,Completed,Rent payment
TXN-QGTG-57908162,1/26/2024 13:43,1/26/2024,2024-01,13,Friday,Myo Lwin,25-34,Female,Trader / Merchant,9731152610,Naypyitaw,Zabuthiri,Wave Money,iOS,Merchant Payment,16000,0,16000,Completed,Purchase at Junction City Mall
TXN-UNTB-82433142,12/15/2024 14:53,12/15/2024,2024-12,14,Sunday,Pyae Aye,35-44,Female,Government Employee,9959485432,Yangon,Insein,KBZPay,Android,Merchant Payment,43500,0,43500,Completed,Purchase at KFC Myanmar
TXN-HJBN-10494618,12/20/2024 19:23,12/20/2024,2024-12,19,Friday,Phyo Lay,25-34,Male,Business Owner,9338131045,Bago,Waw,KBZPay,Android,P2P Transfer,375000,0,375000,Completed,Rent payment
TXN-CTTB-70733854,4/20/2024 20:14,4/20/2024,2024-04,20,Saturday,Thu Aye,45-54,Male,Factory Worker,9498064860,Mandalay,Patheingyi,KBZPay,Feature Phone,Merchant Payment,35500,0,35500,Completed,Purchase at AGD Bank
TXN-TFDE-07753791,12/7/2024 23:23,12/7/2024,2024-12,23,Saturday,Thida Maung,18-24,Male,Private Sector Employee,9737406579,Yangon,Tamwe,Wave Money,Feature Phone,P2P Transfer,430000,0,430000,Pending,Transfer to Htet Zin
TXN-BLDT-28100550,9/7/2024 18:01,9/7/2024,2024-09,18,Saturday,Su Htay,35-44,Female,Trader / Merchant,9981311178,Yangon,Hlaing,Wave Money,Android,Cash Out,147000,1500,145500,Pending,ATM withdrawal
TXN-PLIZ-03046384,3/19/2024 10:58,3/19/2024,2024-03,10,Tuesday,Aye Nge,45-54,Male,Farmer,9250122759,Mandalay,Chanayethazan,OK Dollar,Android,Bill Payment,27500,0,27500,Completed,Pay Government Fee
TXN-WCWF-21832523,1/4/2024 18:39,1/4/2024,2024-01,18,Thursday,Ko Khaing,25-34,Male,Factory Worker,9420740717,Taunggyi,Lawksawk,CB Pay,Android,Merchant Payment,114500,0,114500,Completed,Purchase at Shwe War Myay Market
TXN-MPSS-37928419,11/17/2024 10:34,11/17/2024,2024-11,10,Sunday,Thu Lay,18-24,Female,Business Owner,954520360,Yangon,Tamwe,AYAPay,Android,Bill Payment,116000,0,116000,Completed,Pay Insurance Premium
TXN-NDHZ-23081881,6/23/2024 19:57,6/23/2024,2024-06,19,Sunday,Shwe Aung,35-44,Male,Government Employee,9451006799,Yangon,Thingangyun,Wave Money,iOS,P2P Transfer,375500,0,375500,Completed,Personal transfer
TXN-KFRT-82770967,2/28/2024 8:04,2/28/2024,2024-02,8,Wednesday,Ei Thu,35-44,Male,Factory Worker,9263944953,Yangon,Insein,KBZPay,Android,P2P Transfer,209500,0,209500,Completed,Transfer to Thu San
TXN-UWSY-30194820,1/15/2024 12:56,1/15/2024,2024-01,12,Monday,Aye Thu,18-24,Male,Private Sector Employee,9738429029,Mandalay,Amarapura,Wave Money,Feature Phone,Merchant Payment,44500,0,44500,Completed,Purchase at City Mart Supermarket
TXN-NNBR-08510356,7/22/2024 2:47,7/22/2024,2024-07,2,Monday,Khin Moe,18-24,Female,Business Owner,9498430211,Mandalay,Aungmyaythazan,KBZPay,Feature Phone,Bill Payment,16000,0,16000,Completed,Pay Electricity (YESC)
TXN-CKRP-37833009,4/3/2024 9:06,4/3/2024,2024-04,9,Wednesday,Yee Hlaing,18-24,Female,Trader / Merchant,9494260336,Mandalay,Patheingyi,CB Pay,Android,Mobile Top-up,2500,0,2500,Completed,Atom (Telenor) top-up 3000 MMK
TXN-EJZH-83695336,7/28/2024 8:43,7/28/2024,2024-07,8,Sunday,Nan Oo,18-24,Male,Government Employee,9442380236,Taunggyi,Lawksawk,Wave Money,Feature Phone,Merchant Payment,145000,0,145000,Completed,Purchase at Bangkok Airways
TXN-BBSA-30001254,9/30/2024 11:30,9/30/2024,2024-09,11,Monday,Myat Lwin,35-44,Male,Private Sector Employee,9445881959,Yangon,Kamayut,AYAPay,Android,Merchant Payment,99500,0,99500,Completed,Purchase at AGD Bank
TXN-WYXQ-01348927,3/5/2024 12:34,3/5/2024,2024-03,12,Tuesday,Yee Zin,18-24,Female,Trader / Merchant,9438972845,Mandalay,Patheingyi,KBZPay,Android,Cash Out,500000,3500,496500,Completed,Cash withdrawal at agent
TXN-DBWW-47422830,1/14/2024 8:17,1/14/2024,2024-01,8,Sunday,Min Khaing,55+,Male,Government Employee,9327432811,Sittwe,Sittwe Township,OK Dollar,Android,Bill Payment,62500,0,62500,Completed,Pay Water (YCDC)
TXN-IVTI-97227543,12/7/2024 15:22,12/7/2024,2024-12,15,Saturday,Naing San,18-24,Female,Business Owner,9431353028,Myitkyina,Myitkyina Township,KBZPay,Android,P2P Transfer,147500,0,147500,Completed,Payment for goods
TXN-HHBA-19524396,3/31/2024 11:58,3/31/2024,2024-03,11,Sunday,Zaw Min,25-34,Male,Government Employee,952916174,Yangon,Dagon,AYAPay,Android,Bill Payment,61500,0,61500,Completed,Pay School Fees
TXN-QPAZ-74889095,12/5/2024 16:51,12/5/2024,2024-12,16,Thursday,Myo Min,25-34,Male,Business Owner,9261670805,Mandalay,Maha Aungmye,CB Pay,iOS,Bill Payment,47500,0,47500,Pending,Pay Cable TV
TXN-FIGZ-92678880,11/4/2024 14:56,11/4/2024,2024-11,14,Monday,Kyaw Tun,25-34,Female,Student,9330766349,Yangon,Sanchaung,AYAPay,Android,Merchant Payment,53500,0,53500,Completed,Purchase at Pun Hlaing Hospital
TXN-ETBX-93731984,9/21/2024 9:20,9/21/2024,2024-09,9,Saturday,Soe Oo,25-34,Female,Trader / Merchant,9428542188,Pathein,Pathein Township,OK Dollar,Android,Mobile Top-up,18000,0,18000,Completed,Ooredoo top-up 10000 MMK
TXN-QSDC-87826474,7/1/2024 19:17,7/1/2024,2024-07,19,Monday,Pyae Moe,18-24,Male,Private Sector Employee,9434725058,Naypyitaw,Dekkhina,Wave Money,Feature Phone,P2P Transfer,183500,0,183500,Failed,Rent payment
TXN-DIRI-36851320,6/6/2024 6:45,6/6/2024,2024-06,6,Thursday,Thu Lay,25-34,Female,Trader / Merchant,9765769453,Yangon,Insein,Wave Money,Android,Bill Payment,81000,0,81000,Completed,Pay Internet (Fiber)
TXN-GQUL-29676356,11/7/2024 15:55,11/7/2024,2024-11,15,Thursday,Aye Tun,25-34,Female,Factory Worker,9975948152,Yangon,Bahan,AYAPay,Android,Merchant Payment,49000,0,49000,Completed,Purchase at Pun Hlaing Hospital
TXN-FSLP-96963720,6/14/2024 18:49,6/14/2024,2024-06,18,Friday,Naing Aung,35-44,Female,Government Employee,9256140489,Dawei,Dawei Township,AYAPay,Android,P2P Transfer,158000,0,158000,Completed,Money sent to family
TXN-IAFC-61975402,9/26/2024 16:51,9/26/2024,2024-09,16,Thursday,Shwe Khaing,45-54,Male,Trader / Merchant,997852211,Mandalay,Aungmyaythazan,KBZPay,Android,Bill Payment,130000,0,130000,Completed,Pay Internet (Fiber)
TXN-HZZJ-43650185,1/2/2024 8:41,1/2/2024,2024-01,8,Tuesday,Yee Khaing,35-44,Female,Government Employee,9763208652,Mandalay,Maha Aungmye,KBZPay,iOS,P2P Transfer,117000,0,117000,Completed,Money sent to family
TXN-FBRN-76120294,2/13/2024 12:14,2/13/2024,2024-02,12,Tuesday,Ma Aung,35-44,Female,Farmer,980558000,Pathein,Maubin,KBZPay,Android,Cash In,1000000,0,1000000,Completed,Bank transfer in
